38759.00ms : 0.76;-0.74;-0.50;122.68;-93.69;19.65
38779.00ms : 0.79;-0.71;-0.49;114.87;-97.23;22.40
38799.00ms : 0.83;-0.65;-0.47;113.53;-98.02;16.66
38819.00ms : 0.80;-0.61;-0.47;115.17;-99.91;14.77
38839.00ms : 0.78;-0.61;-0.47;117.19;-99.18;15.81
38859.00ms : 0.81;-0.60;-0.47;122.56;-101.01;17.15
38879.00ms : 0.82;-0.62;-0.50;131.04;-102.66;17.40
38899.00ms : 0.79;-0.64;-0.53;134.89;-101.38;17.70
38919.00ms : 0.79;-0.67;-0.52;127.69;-100.77;17.88
38939.00ms : 0.83;-0.73;-0.47;116.09;-100.10;17.40
38959.00ms : 0.83;-0.70;-0.42;104.43;-99.49;12.39
38979.00ms : 0.77;-0.63;-0.40;96.98;-98.27;9.95
38999.00ms : 0.76;-0.52;-0.42;99.37;-100.22;14.47
39019.00ms : 0.80;-0.49;-0.42;108.95;-104.13;20.26
39039.00ms : 0.79;-0.53;-0.41;119.20;-105.16;19.90
39059.00ms : 0.77;-0.59;-0.42;122.19;-106.32;21.85
39079.00ms : 0.79;-0.57;-0.43;117.19;-107.24;23.68
39099.00ms : 0.80;-0.59;-0.41;113.22;-105.16;25.02
39119.00ms : 0.77;-0.59;-0.39;109.13;-102.72;26.18
39139.00ms : 0.78;-0.57;-0.41;105.96;-100.22;28.56
39159.00ms : 0.78;-0.53;-0.40;100.40;-97.17;33.45
39179.00ms : 0.74;-0.55;-0.39;92.16;-91.25;35.58
39199.00ms : 0.74;-0.62;-0.38;79.10;-85.14;41.26
39219.00ms : 0.81;-0.64;-0.40;60.36;-79.35;41.26
39239.00ms : 0.83;-0.62;-0.38;44.56;-72.20;41.44
39259.00ms : 0.76;-0.68;-0.38;28.38;-60.42;43.46
39279.00ms : 0.72;-0.66;-0.37;6.59;-52.98;50.35
39299.00ms : 0.77;-0.51;-0.37;-7.08;-50.48;59.33
39319.00ms : 0.81;-0.45;-0.47;-5.31;-39.61;62.81
39339.00ms : 0.86;-0.51;-0.47;-9.70;-30.88;70.01
39359.00ms : 0.84;-0.48;-0.38;-15.63;-31.19;72.94
39379.00ms : 0.84;-0.31;-0.53;-16.36;-25.88;75.44
39399.00ms : 0.87;-0.51;-0.38;-16.97;6.90;50.35
39419.00ms : 0.96;-1.22;-0.59;-22.03;24.17;2.75
39439.00ms : 0.70;-1.05;-0.02;-31.31;4.21;-15.44
39459.00ms : 0.50;-0.62;-0.11;-42.24;-18.19;22.28
39479.00ms : 0.69;-0.18;-0.11;6.96;-17.27;36.56
39499.00ms : 0.97;-0.02;-0.10;30.52;-17.76;43.95
39519.00ms : 1.23;-0.25;-0.28;48.89;-9.64;23.86
39539.00ms : 1.15;-0.35;-0.41;36.93;-6.04;21.85
39559.00ms : 0.86;-0.37;-0.31;18.92;7.08;43.82
39579.00ms : 1.33;-0.11;0.08;1.65;15.56;43.88
39599.00ms : 1.63;-0.34;0.23;13.79;6.71;12.51
39619.00ms : 0.82;-0.34;-0.31;24.96;-5.00;3.05
39639.00ms : 0.48;-0.28;-0.55;29.42;7.39;32.29
39659.00ms : 0.85;-0.45;-0.30;35.46;16.05;31.25
39679.00ms : 1.12;-0.56;-0.14;22.46;13.49;9.64
39699.00ms : 1.00;-0.34;-0.20;-1.59;5.25;5.80
39719.00ms : 0.83;-0.21;-0.28;-7.81;7.93;8.24
39739.00ms : 0.92;-0.23;-0.33;1.65;12.02;11.17
39759.00ms : 0.99;-0.23;-0.31;5.80;12.33;8.85
39779.00ms : 0.97;-0.35;-0.28;6.90;10.07;6.35
39799.00ms : 0.96;-0.39;-0.26;3.17;8.24;6.84
39819.00ms : 0.96;-0.43;-0.34;4.46;5.00;7.20
39839.00ms : 0.96;-0.35;-0.34;0.49;5.43;7.45
39859.00ms : 0.93;-0.25;-0.30;-1.59;5.13;6.23
39879.00ms : 0.96;-0.23;-0.24;0.24;5.98;3.97
39899.00ms : 0.99;-0.35;-0.31;4.39;4.64;6.41
39919.00ms : 0.94;-0.39;-0.38;5.07;2.14;6.16
39939.00ms : 0.92;-0.29;-0.34;-4.33;4.15;5.19
39959.00ms : 0.92;-0.20;-0.25;-5.62;6.53;3.05
39979.00ms : 0.99;-0.26;-0.23;-3.72;6.65;2.50
39999.00ms : 0.97;-0.34;-0.29;0.79;4.39;0.18
40019.00ms : 0.93;-0.33;-0.34;0.67;4.52;-1.16
40039.00ms : 0.94;-0.36;-0.34;-6.29;6.23;1.40
40059.00ms : 0.96;-0.35;-0.33;-15.08;5.86;1.16
40079.00ms : 0.97;-0.33;-0.29;-14.95;4.21;-0.12
40099.00ms : 0.97;-0.22;-0.31;-7.39;3.17;-2.38
40119.00ms : 0.95;-0.17;-0.32;-1.65;4.52;-0.55
40139.00ms : 0.96;-0.22;-0.33;-1.89;5.37;2.50
40159.00ms : 0.96;-0.34;-0.31;-4.27;5.25;3.42
40179.00ms : 0.96;-0.35;-0.28;-6.53;3.85;-1.04
40199.00ms : 0.96;-0.27;-0.32;-6.77;3.05;-2.14
40219.00ms : 0.95;-0.27;-0.33;-5.80;4.27;0.24
40239.00ms : 0.97;-0.34;-0.32;-5.25;2.87;2.56
40259.00ms : 0.98;-0.34;-0.34;-4.27;-0.06;1.59
40279.00ms : 0.96;-0.29;-0.34;-2.44;-1.28;0.85
40299.00ms : 0.94;-0.25;-0.31;0.49;-1.04;0.92
40319.00ms : 0.96;-0.22;-0.32;4.03;-0.85;1.59
40339.00ms : 0.97;-0.26;-0.32;6.29;-0.85;1.89
40359.00ms : 0.95;-0.28;-0.31;5.74;-0.43;0.24
40379.00ms : 0.95;-0.30;-0.32;3.60;-1.10;-0.55
40399.00ms : 0.95;-0.29;-0.32;3.97;-0.98;-1.59
40419.00ms : 0.97;-0.29;-0.33;5.68;-1.71;-0.92
40439.00ms : 0.98;-0.32;-0.35;7.75;-2.81;0.06
40459.00ms : 0.94;-0.32;-0.31;7.02;-1.16;-0.67
40479.00ms : 0.94;-0.34;-0.30;1.83;-1.65;-0.67
40499.00ms : 0.96;-0.32;-0.32;-3.23;-2.14;-1.46
40519.00ms : 0.96;-0.32;-0.35;-2.81;-2.69;-0.79
40539.00ms : 0.94;-0.27;-0.32;-0.49;-2.26;-1.16
40559.00ms : 0.94;-0.19;-0.28;-1.40;0.37;-1.89
40579.00ms : 0.97;-0.26;-0.30;-4.09;2.26;0.37
40599.00ms : 1.02;-0.35;-0.34;-8.67;-0.43;0.98
40619.00ms : 1.03;-0.34;-0.27;-14.04;0.92;-5.74
40639.00ms : 0.97;-0.36;-0.31;-27.40;-2.99;-15.14
40659.00ms : 0.86;-0.31;-0.45;-33.57;-4.09;-9.46
40679.00ms : 0.87;-0.31;-0.39;-28.99;-4.94;0.92
40699.00ms : 1.02;-0.29;-0.32;-9.58;-5.49;-4.21
40719.00ms : 0.98;-0.25;-0.27;1.34;-5.49;-7.20
40739.00ms : 0.86;-0.23;-0.28;9.03;-6.35;-5.00
40759.00ms : 0.93;-0.24;-0.33;13.85;-5.43;-1.95
40779.00ms : 1.00;-0.29;-0.30;21.79;-6.41;-2.50
40799.00ms : 0.97;-0.31;-0.31;27.83;-6.65;-4.52
40819.00ms : 0.95;-0.36;-0.34;30.40;-6.47;-1.22
40839.00ms : 0.95;-0.43;-0.32;24.29;-6.23;2.26
40859.00ms : 0.94;-0.49;-0.29;8.36;-5.80;1.10
40879.00ms : 0.93;-0.42;-0.27;-4.15;-7.08;-2.32
40899.00ms : 0.93;-0.29;-0.31;-3.72;-7.63;-3.36
40919.00ms : 0.95;-0.28;-0.31;0.12;-6.29;0.43
40939.00ms : 0.93;-0.32;-0.28;0.67;-5.62;1.16
40959.00ms : 0.94;-0.32;-0.28;-1.83;-5.31;-0.24
40979.00ms : 0.95;-0.30;-0.29;-0.37;-5.49;-0.85
40999.00ms : 0.94;-0.30;-0.30;2.50;-5.25;-0.06
41019.00ms : 0.94;-0.35;-0.31;4.21;-5.25;1.95
41039.00ms : 0.93;-0.37;-0.29;2.81;-4.58;2.38
41059.00ms : 0.95;-0.34;-0.28;1.59;-5.37;1.10
41079.00ms : 0.95;-0.32;-0.29;1.95;-5.74;1.95
41099.00ms : 0.94;-0.34;-0.28;-0.61;-6.90;3.97
41119.00ms : 0.92;-0.33;-0.26;-4.03;-5.37;1.71
41139.00ms : 0.95;-0.30;-0.29;-4.03;-4.76;1.89
41159.00ms : 0.96;-0.36;-0.31;-2.87;-5.98;4.09
41179.00ms : 0.93;-0.37;-0.30;-1.04;-6.04;2.87
41199.00ms : 0.93;-0.33;-0.27;-3.05;-4.52;0.92
41219.00ms : 0.95;-0.30;-0.27;-6.41;-3.60;1.22
41239.00ms : 0.94;-0.32;-0.26;-7.39;-3.11;1.95
41259.00ms : 0.93;-0.32;-0.28;-5.98;-2.93;1.65
41279.00ms : 0.95;-0.32;-0.27;-4.88;-1.40;-0.37
41299.00ms : 0.94;-0.26;-0.27;-6.10;-0.73;-1.83
41319.00ms : 0.94;-0.28;-0.27;-5.98;0.24;0.37
41339.00ms : 0.93;-0.32;-0.28;-3.05;-0.79;2.32
41359.00ms : 0.95;-0.31;-0.27;0.43;-0.98;-0.24
41379.00ms : 0.95;-0.30;-0.29;3.48;-0.18;-0.31
41399.00ms : 0.92;-0.34;-0.27;2.62;0.24;2.62
41419.00ms : 0.93;-0.35;-0.25;0.85;-0.24;1.77
41439.00ms : 0.98;-0.31;-0.28;0.37;-1.28;0.92
41459.00ms : 0.95;-0.33;-0.28;0.61;0.00;1.59
41479.00ms : 0.91;-0.35;-0.25;-4.33;2.01;1.71
41499.00ms : 0.93;-0.35;-0.26;-7.26;1.04;1.89
41519.00ms : 0.94;-0.27;-0.29;-6.53;0.18;0.37
41539.00ms : 0.95;-0.29;-0.28;-6.16;1.46;0.67
41559.00ms : 0.93;-0.33;-0.26;-8.30;1.71;0.37
41579.00ms : 0.93;-0.30;-0.26;-10.07;0.79;-0.98
41599.00ms : 0.93;-0.24;-0.27;-6.04;-0.31;-1.65
41619.00ms : 0.96;-0.18;-0.30;3.17;-0.37;-0.43
41639.00ms : 0.96;-0.28;-0.30;9.22;1.16;2.26
41659.00ms : 0.93;-0.40;-0.28;6.41;0.92;2.14
41679.00ms : 0.95;-0.39;-0.29;1.40;-0.67;-0.92
41699.00ms : 0.95;-0.30;-0.30;-0.24;-0.98;-2.56
41719.00ms : 0.96;-0.28;-0.31;1.28;0.24;-0.43
41739.00ms : 0.95;-0.35;-0.29;0.18;0.24;0.61
41759.00ms : 0.94;-0.37;-0.30;-2.62;-0.73;0.24
41779.00ms : 0.93;-0.35;-0.29;-5.07;-1.95;-1.34
41799.00ms : 0.95;-0.24;-0.29;-3.05;-1.95;-1.65
41819.00ms : 0.96;-0.26;-0.29;0.61;-0.85;0.61
41839.00ms : 0.94;-0.32;-0.27;0.92;-0.67;-0.06
41859.00ms : 0.93;-0.32;-0.28;-0.24;-1.28;-1.34
41879.00ms : 0.95;-0.29;-0.30;0.79;-1.59;-1.59
41899.00ms : 0.95;-0.31;-0.30;3.17;-1.22;-0.12
41919.00ms : 0.94;-0.34;-0.28;3.91;-1.46;0.55
41939.00ms : 0.93;-0.36;-0.26;2.50;-1.04;0.00
41959.00ms : 0.94;-0.34;-0.27;-0.18;-1.34;0.12
41979.00ms : 0.94;-0.35;-0.28;-1.95;-1.28;0.43
41999.00ms : 0.94;-0.34;-0.28;-2.50;-1.77;0.00
42019.00ms : 0.94;-0.31;-0.29;-1.77;-1.53;0.24
42039.00ms : 0.93;-0.31;-0.28;-0.43;-1.04;0.61
42059.00ms : 0.93;-0.32;-0.28;-0.49;-1.10;0.43
42079.00ms : 0.95;-0.29;-0.28;-0.18;-1.34;0.37
42099.00ms : 0.95;-0.30;-0.29;2.26;-1.53;0.61
42119.00ms : 0.94;-0.30;-0.29;2.93;-0.92;0.37
42139.00ms : 0.94;-0.30;-0.26;1.71;-1.16;-0.24
42159.00ms : 0.95;-0.32;-0.27;1.53;-1.40;0.31
42179.00ms : 0.94;-0.34;-0.28;1.40;-0.92;0.12
42199.00ms : 0.94;-0.33;-0.29;0.18;-1.59;-0.67
42219.00ms : 0.94;-0.32;-0.29;-0.67;-1.28;-0.37
42239.00ms : 0.95;-0.32;-0.29;-0.18;-1.59;0.00
42259.00ms : 0.94;-0.32;-0.28;-0.37;-1.28;-0.12
42279.00ms : 0.94;-0.31;-0.28;-0.98;-2.08;-0.12
42299.00ms : 0.94;-0.33;-0.28;-1.71;-1.34;-0.12
42319.00ms : 0.94;-0.34;-0.28;-2.50;-1.40;-0.49
42339.00ms : 0.94;-0.32;-0.29;-2.32;-1.77;0.12
42359.00ms : 0.95;-0.31;-0.27;-0.67;-1.53;0.43
42379.00ms : 0.94;-0.31;-0.29;0.00;-1.40;0.18
42399.00ms : 0.94;-0.31;-0.28;-0.49;-0.55;-0.24
42419.00ms : 0.96;-0.32;-0.28;-1.46;-1.22;0.12
42439.00ms : 0.93;-0.33;-0.28;-1.04;-0.92;0.06
42459.00ms : 0.94;-0.33;-0.28;0.24;-1.59;0.12
42479.00ms : 0.94;-0.31;-0.28;1.16;-0.98;0.00
42499.00ms : 0.95;-0.30;-0.28;1.40;-0.98;0.18
42519.00ms : 0.95;-0.31;-0.28;2.08;-1.04;0.85
42539.00ms : 0.94;-0.33;-0.29;3.11;-0.92;0.92
42559.00ms : 0.94;-0.32;-0.29;3.11;-0.79;1.16
42579.00ms : 0.93;-0.33;-0.27;2.14;-0.31;0.92
42599.00ms : 0.94;-0.33;-0.28;1.16;0.06;0.55
42619.00ms : 0.94;-0.32;-0.29;0.37;0.18;0.85
42639.00ms : 0.94;-0.32;-0.29;0.85;-0.31;1.22
42659.00ms : 0.94;-0.32;-0.29;1.40;0.24;2.01
42679.00ms : 0.94;-0.34;-0.28;1.59;0.24;1.83
42699.00ms : 0.94;-0.32;-0.28;1.10;0.43;1.10
42719.00ms : 0.95;-0.31;-0.29;0.37;0.18;1.71
42739.00ms : 0.94;-0.32;-0.30;0.24;0.24;1.65
42759.00ms : 0.94;-0.33;-0.28;-0.49;0.12;1.83
42779.00ms : 0.94;-0.32;-0.29;-0.67;0.00;1.28
42799.00ms : 0.94;-0.31;-0.29;-0.12;0.37;1.34
42819.00ms : 0.94;-0.31;-0.30;0.49;0.24;1.89
42839.00ms : 0.95;-0.32;-0.29;0.06;0.18;1.59
42859.00ms : 0.95;-0.31;-0.30;-0.37;-0.31;0.79
42879.00ms : 0.94;-0.30;-0.31;0.61;-0.31;0.79
42899.00ms : 0.94;-0.29;-0.29;1.40;-0.37;0.85
42919.00ms : 0.95;-0.32;-0.29;1.89;-0.73;1.22
42939.00ms : 0.95;-0.32;-0.29;1.53;-0.92;0.61
42959.00ms : 0.94;-0.31;-0.29;1.40;-0.55;0.18
42979.00ms : 0.95;-0.30;-0.29;1.16;-0.61;0.18
42999.00ms : 0.95;-0.31;-0.30;0.55;-0.98;0.61
43019.00ms : 0.94;-0.33;-0.29;0.24;-1.16;0.67
43039.00ms : 0.95;-0.33;-0.29;0.37;-1.10;0.12
43059.00ms : 0.94;-0.32;-0.29;0.00;-0.98;-0.06
43079.00ms : 0.95;-0.30;-0.30;-0.49;-0.85;0.00
43099.00ms : 0.95;-0.32;-0.30;-0.73;-0.79;0.55
43119.00ms : 0.94;-0.34;-0.29;-0.79;-0.98;0.55
43139.00ms : 0.94;-0.32;-0.28;-0.79;-0.61;-0.43
43159.00ms : 0.95;-0.30;-0.29;-0.55;-0.73;-0.18
43179.00ms : 0.95;-0.32;-0.29;-0.98;-0.37;0.55
43199.00ms : 0.94;-0.33;-0.30;-1.46;-0.24;0.73
43219.00ms : 0.94;-0.33;-0.29;-2.44;0.24;-0.73
43239.00ms : 0.95;-0.31;-0.29;-4.15;0.85;-0.73
43259.00ms : 0.95;-0.32;-0.29;-4.88;0.24;0.00
43279.00ms : 0.94;-0.32;-0.30;-4.27;0.12;0.12
43299.00ms : 0.94;-0.32;-0.30;-2.75;-0.43;0.00
43319.00ms : 0.94;-0.28;-0.29;-1.16;0.00;0.00
43339.00ms : 0.95;-0.29;-0.29;0.73;-0.18;0.73
43359.00ms : 0.95;-0.32;-0.30;1.28;-0.67;0.85
43379.00ms : 0.94;-0.32;-0.29;0.92;-0.73;0.49
43399.00ms : 0.95;-0.31;-0.30;0.79;-0.73;0.24
43419.00ms : 0.95;-0.31;-0.30;-0.24;-0.67;0.24
43439.00ms : 0.94;-0.32;-0.30;-0.67;-0.85;0.24
43459.00ms : 0.93;-0.32;-0.29;-0.85;-0.49;-0.06
43479.00ms : 0.95;-0.31;-0.28;-1.40;-0.43;0.18
43499.00ms : 0.96;-0.31;-0.29;-2.32;-0.73;-0.31
43519.00ms : 0.95;-0.31;-0.30;-1.71;-0.67;-0.92
43539.00ms : 0.94;-0.33;-0.30;-1.59;-0.85;0.06
43559.00ms : 0.95;-0.33;-0.31;-2.62;-0.61;-0.18
43579.00ms : 0.94;-0.32;-0.29;-3.66;-0.92;-1.10
43599.00ms : 0.96;-0.29;-0.30;-3.23;-1.34;-1.10
43619.00ms : 0.95;-0.30;-0.30;-2.14;-1.46;-0.24
43639.00ms : 0.94;-0.33;-0.30;-2.56;-1.65;-0.18
43659.00ms : 0.94;-0.32;-0.29;-2.20;-1.89;-1.16
43679.00ms : 0.95;-0.30;-0.30;-1.22;-2.01;-1.04
43699.00ms : 0.95;-0.31;-0.29;-0.12;-1.71;-0.79
43719.00ms : 0.95;-0.30;-0.30;0.24;-1.77;-0.92
43739.00ms : 0.94;-0.31;-0.29;-0.06;-1.53;-1.71
43759.00ms : 0.94;-0.32;-0.29;-0.98;-1.95;-2.08
43779.00ms : 0.95;-0.31;-0.30;-1.71;-1.89;-2.38
43799.00ms : 0.94;-0.31;-0.29;-0.98;-2.01;-2.56
43819.00ms : 0.95;-0.31;-0.30;-1.16;-2.32;-2.50
43839.00ms : 0.95;-0.32;-0.29;-1.40;-2.32;-2.69
43859.00ms : 0.95;-0.33;-0.30;-1.53;-3.23;-3.11
43879.00ms : 0.94;-0.32;-0.30;-0.73;-3.36;-2.87
43899.00ms : 0.94;-0.32;-0.29;-0.49;-3.97;-3.17
43919.00ms : 0.94;-0.32;-0.29;-0.37;-3.91;-3.36
43939.00ms : 0.94;-0.32;-0.30;-0.18;-3.85;-3.60
43959.00ms : 0.94;-0.34;-0.30;-1.10;-3.97;-3.17
43979.00ms : 0.94;-0.34;-0.28;-1.10;-4.64;-3.85
43999.00ms : 0.94;-0.33;-0.29;-1.34;-4.39;-3.66
44019.00ms : 0.94;-0.34;-0.29;-2.81;-4.21;-4.27
44039.00ms : 0.94;-0.33;-0.29;-4.58;-4.15;-5.19
44059.00ms : 0.94;-0.32;-0.27;-4.39;-4.15;-5.80
44079.00ms : 0.94;-0.31;-0.28;-1.65;-4.94;-5.92
44099.00ms : 0.95;-0.33;-0.30;0.92;-5.00;-7.14
44119.00ms : 0.95;-0.36;-0.31;0.00;-4.64;-8.42
44139.00ms : 0.93;-0.39;-0.27;-2.50;-5.13;-9.64
44159.00ms : 0.95;-0.36;-0.24;-5.92;-6.53;-10.86
44179.00ms : 0.97;-0.33;-0.27;-7.08;-7.63;-11.47
44199.00ms : 0.95;-0.34;-0.27;-2.38;-6.90;-13.92
44219.00ms : 0.96;-0.35;-0.27;-1.28;-8.67;-15.20
44239.00ms : 0.99;-0.32;-0.25;2.14;-10.62;-14.65
44259.00ms : 1.03;-0.29;-0.21;8.97;-11.96;-17.52
44279.00ms : 1.07;-0.26;-0.17;19.04;-14.34;-20.39
44299.00ms : 1.20;-0.15;-0.06;23.62;-20.57;-25.15
44319.00ms : 1.24;-0.24;-0.19;34.85;-24.54;-36.44
44339.00ms : 1.21;0.08;-0.33;32.04;-19.71;-39.98
44359.00ms : 1.20;0.13;-0.35;71.35;-29.54;-27.89
44379.00ms : 1.13;0.11;-0.43;114.99;-43.21;-16.78
44399.00ms : 0.92;-0.22;-0.41;152.71;-51.33;-11.66
44419.00ms : 1.02;-0.32;-0.43;181.64;-70.50;-5.98
44439.00ms : 1.28;-0.06;-0.57;225.65;-97.90;6.90
44459.00ms : 1.24;0.12;-0.65;276.37;-112.49;16.42
44479.00ms : 1.08;-0.13;-0.61;295.29;-117.55;16.48
44499.00ms : 1.14;-0.28;-0.54;284.06;-132.51;12.82
44519.00ms : 1.17;-0.30;-0.57;273.74;-150.76;5.62
44539.00ms : 1.15;-0.22;-0.65;268.07;-169.74;8.42
44559.00ms : 1.12;-0.20;-0.78;278.14;-185.85;12.33
44579.00ms : 1.08;-0.21;-0.93;294.92;-202.51;18.01
44599.00ms : 1.03;-0.34;-1.03;310.36;-216.13;22.22
44619.00ms : 0.95;-0.50;-1.09;315.86;-225.95;20.87
44639.00ms : 0.89;-0.63;-1.12;312.99;-234.13;15.69
44659.00ms : 0.83;-0.62;-1.16;300.23;-241.76;12.63
44679.00ms : 0.71;-0.64;-1.15;285.28;-236.45;9.77
44699.00ms : 0.61;-0.70;-1.04;267.52;-227.91;9.28
44719.00ms : 0.67;-0.77;-1.00;252.75;-220.46;9.52
44739.00ms : 0.71;-0.69;-0.93;238.46;-212.10;4.82
44759.00ms : 0.68;-0.61;-0.88;231.26;-204.59;3.78
44779.00ms : 0.73;-0.62;-0.82;232.24;-197.45;13.06
44799.00ms : 0.82;-0.66;-0.79;231.38;-194.40;19.53
44819.00ms : 0.76;-0.62;-0.73;228.09;-190.25;18.68
44839.00ms : 0.69;-0.61;-0.71;221.19;-186.04;23.07
44859.00ms : 0.74;-0.70;-0.69;212.83;-179.93;32.04
44879.00ms : 0.81;-0.75;-0.69;202.21;-176.21;37.48
44899.00ms : 0.80;-0.74;-0.60;194.09;-172.73;40.65
44919.00ms : 0.77;-0.69;-0.57;187.74;-169.25;40.59
44939.00ms : 0.74;-0.64;-0.53;184.08;-164.92;43.09
44959.00ms : 0.78;-0.68;-0.55;179.26;-159.12;42.60
44979.00ms : 0.84;-0.70;-0.55;172.55;-155.58;40.95
44999.00ms : 0.89;-0.71;-0.58;169.56;-155.76;43.76
45019.00ms : 0.85;-0.70;-0.60;171.57;-154.60;44.49
45039.00ms : 0.82;-0.70;-0.59;175.78;-149.54;44.01
45059.00ms : 0.79;-0.73;-0.57;174.38;-145.39;43.03
45079.00ms : 0.78;-0.76;-0.53;168.64;-138.73;40.28
45099.00ms : 0.79;-0.72;-0.56;159.61;-135.99;38.02
45119.00ms : 0.77;-0.66;-0.55;158.75;-134.16;37.11
45139.00ms : 0.77;-0.68;-0.55;159.36;-131.77;38.39
45159.00ms : 0.76;-0.70;-0.53;155.46;-127.56;36.50
45179.00ms : 0.76;-0.68;-0.50;148.50;-121.15;34.91
45199.00ms : 0.77;-0.69;-0.46;140.08;-113.34;34.73
45219.00ms : 0.73;-0.74;-0.46;129.15;-105.41;32.04
45239.00ms : 0.73;-0.72;-0.43;114.38;-99.30;28.20
45259.00ms : 0.78;-0.61;-0.40;105.77;-97.41;31.68
45279.00ms : 0.77;-0.57;-0.37;113.22;-95.64;30.76
45299.00ms : 0.73;-0.56;-0.37;121.64;-93.87;29.11
45319.00ms : 0.78;-0.69;-0.43;124.76;-93.38;26.98
45339.00ms : 0.75;-0.61;-0.36;97.17;-77.03;25.82
45359.00ms : 0.77;-0.73;-0.68;105.83;-79.71;18.01
45379.00ms : 0.77;-0.60;-0.61;104.86;-80.32;11.05
45399.00ms : 0.78;-0.44;-0.55;103.76;-79.47;13.85
45419.00ms : 0.82;-0.48;-0.57;115.91;-76.17;19.96
45439.00ms : 0.80;-0.60;-0.55;119.57;-63.72;14.95
45459.00ms : 0.83;-0.61;-0.40;124.39;-76.42;17.27
45479.00ms : 0.84;-0.70;-0.63;124.82;-81.05;14.53
45499.00ms : 0.81;-0.73;-0.68;115.78;-67.57;6.41
45519.00ms : 0.81;-0.68;-0.35;110.78;-65.49;6.10
45539.00ms : 0.78;-0.77;-0.35;103.58;-62.01;4.21
45559.00ms : 0.79;-0.71;-0.38;91.92;-64.70;-0.06
45579.00ms : 0.82;-0.56;-0.40;87.16;-67.69;1.28
45599.00ms : 0.84;-0.49;-0.43;90.52;-67.20;7.39
45619.00ms : 0.84;-0.48;-0.36;97.47;-64.64;13.18
45639.00ms : 0.83;-0.57;-0.33;101.99;-67.14;13.85
45659.00ms : 0.85;-0.65;-0.29;102.17;-70.86;11.47
45679.00ms : 0.83;-0.63;-0.33;101.62;-73.67;4.52
45699.00ms : 0.78;-0.57;-0.39;98.14;-71.66;5.31
45719.00ms : 0.80;-0.59;-0.47;94.67;-68.42;9.95
45739.00ms : 0.85;-0.59;-0.44;93.26;-67.75;12.88
45759.00ms : 0.83;-0.55;-0.42;99.73;-66.22;11.60
45779.00ms : 0.79;-0.66;-0.44;101.75;-64.33;13.79
45799.00ms : 0.79;-0.65;-0.48;95.89;-63.17;14.40
45819.00ms : 0.81;-0.65;-0.44;88.38;-63.90;15.44
45839.00ms : 0.80;-0.71;-0.39;82.15;-64.03;13.31
45859.00ms : 0.82;-0.73;-0.40;75.68;-67.14;8.00
45879.00ms : 0.81;-0.66;-0.41;70.07;-69.58;5.13
45899.00ms : 0.83;-0.60;-0.39;65.73;-69.95;5.98
45919.00ms : 0.83;-0.52;-0.44;67.38;-70.80;9.16
45939.00ms : 0.81;-0.47;-0.46;73.18;-69.95;13.79
45959.00ms : 0.81;-0.51;-0.48;79.35;-70.13;19.96
45979.00ms : 0.81;-0.57;-0.43;81.12;-70.62;20.63
45999.00ms : 0.83;-0.61;-0.42;81.60;-71.66;21.30
46019.00ms : 0.82;-0.61;-0.47;76.05;-71.84;21.73
46039.00ms : 0.83;-0.59;-0.48;71.35;-72.14;24.29
46059.00ms : 0.84;-0.58;-0.46;66.83;-70.37;27.47
46079.00ms : 0.84;-0.55;-0.40;66.28;-69.27;29.05
46099.00ms : 0.87;-0.51;-0.43;69.82;-69.46;29.79
46119.00ms : 0.88;-0.47;-0.44;76.90;-71.11;31.92
46139.00ms : 0.87;-0.43;-0.43;86.55;-71.96;31.19
46159.00ms : 0.87;-0.52;-0.41;91.43;-69.58;31.43
46179.00ms : 0.81;-0.56;-0.38;85.63;-64.94;28.81
46199.00ms : 0.81;-0.57;-0.39;71.53;-62.38;29.85
46219.00ms : 0.85;-0.58;-0.40;61.65;-60.18;29.42
46239.00ms : 0.91;-0.52;-0.38;55.42;-56.95;26.55
46259.00ms : 0.87;-0.51;-0.38;55.42;-52.25;22.03
46279.00ms : 0.84;-0.47;-0.41;55.54;-48.89;21.06
46299.00ms : 0.83;-0.45;-0.41;53.22;-43.82;21.18
46319.00ms : 0.80;-0.53;-0.38;51.45;-39.79;22.58
46339.00ms : 0.80;-0.60;-0.35;40.47;-34.24;22.46
46359.00ms : 0.79;-0.64;-0.31;25.15;-30.58;19.29
46379.00ms : 0.72;-0.52;-0.33;9.70;-29.36;16.36
46399.00ms : 0.77;-0.46;-0.34;4.27;-26.31;21.12
46419.00ms : 0.83;-0.55;-0.31;2.26;-25.88;24.84
46439.00ms : 0.82;-0.53;-0.32;0.18;-21.79;20.32
46459.00ms : 0.75;-0.51;-0.35;-5.92;-18.19;21.12
46479.00ms : 0.81;-0.52;-0.41;-8.30;-14.71;28.81
46499.00ms : 0.91;-0.49;-0.33;-18.86;-13.85;35.46
46519.00ms : 0.96;-0.61;-0.37;-30.21;13.37;12.02
46539.00ms : 0.91;-0.71;-0.34;-35.64;20.51;-11.47
46559.00ms : 0.78;-0.79;-0.22;-30.40;17.64;-17.09
46579.00ms : 0.80;-0.67;-0.11;-38.70;2.75;2.56
46599.00ms : 0.89;-0.52;-0.26;-34.79;1.10;15.99
46619.00ms : 0.89;-0.46;-0.28;-23.50;5.31;15.99
